chi,sqrtDiscriminant,nonlinearAmplification,contractionFactor
0,1,1,0
0.001999998,0.9989995005003757,1.000500500124874,0.00100049949962433
0.003999996,0.9979979979939839,1.001002004010027,0.002002002006016079
0.005999994,0.9969954894582022,1.001504515437144,0.003004510541797845
0.007999991999999999,0.9959919718551952,1.002008038209232,0.004008028144804832
0.009999989999999999,0.994987442131809,1.002512576150772,0.005012557868190992
0.011999988,0.9939818972194614,1.003018133107894,0.006018102780538603
0.013999986,0.9929753340340333,1.003524712948528,0.007024665965966737
0.015999984,0.9919677494757579,1.004032319562581,0.008032250524242057
0.017999982,0.9909591404291097,1.004540956862099,0.009040859570890292
0.01999998,0.9899495037626919,1.005050628781436,0.01005049623730814
0.021999978,0.988938836329123,1.005561339277427,0.01106116367087695
0.023999976,0.9879271349649223,1.006073092329559,0.01207286503507765
0.025999974,0.9869143964903947,1.006585891940146,0.0130856035096053
0.027999972,0.9859006177095133,1.007099742134502,0.01409938229048668
0.02999997,0.9848857954098028,1.007614646961125,0.01511420459019719
0.031999968,0.9838699263622199,1.008130610491867,0.01613007363778007
0.033999966,0.9828530073210338,1.008647636822123,0.01714699267896624
0.035999964,0.9818350350237051,1.009165730071008,0.01816496497629494
0.037999962,0.9808160061907636,1.009684894381548,0.01918399380923641
0.03999995999999999,0.9797959175256856,1.010205133920856,0.02020408247431438
0.041999958,0.9787747657147685,1.010726452880333,0.02122523428523149
0.04399995599999999,0.9777525474270062,1.011248855475847,0.02224745257299376
0.045999954,0.9767292593139616,1.01177234594793,0.0232707406860384
0.047999952,0.975704898009639,1.012296928561971,0.024295101990361
0.04999994999999999,0.9746794601303549,1.012822607608413,0.02532053986964511
0.051999948,0.9736529422746074,1.013349387402948,0.02634705772539259
0.05399994599999999,0.972625341022945,1.013877272286718,0.02737465897705504
0.055999944,0.971596652937833,1.014406266626515,0.02840334706216696
0.05799994199999999,0.9705668745635202,1.014936374814988,0.0294331254364798
0.05999993999999999,0.9695360024259028,1.015467601270845,0.03046399757409723
0.06199993799999999,0.9685040330323875,1.015999950439062,0.03149596696761248
0.06399993599999999,0.9674709628717546,1.016533426791095,0.0325290371282454
0.065999934,0.9664367884140173,1.017068034825087,0.03356321158598274
0.067999932,0.9654015061102815,1.017603779066086,0.03459849388971847
0.06999992999999999,0.9643651123926041,1.01814066406626,0.03563488760739586
0.07199992799999999,0.9633276036738488,1.018678694405115,0.03667239632615116
0.07399992599999999,0.962288976347542,1.019217874689716,0.03771102365245804
0.075999924,0.9612492267877254,1.019758209554909,0.0387507732122746
0.07799992199999999,0.9602083513488101,1.020299703663546,0.03979164865118989
0.07999991999999999,0.9591663463654259,1.020842361706716,0.04083365363457414
0.08199991799999999,0.958123208152271,1.021386188403969,0.04187679184772897
0.08399991599999999,0.9570789330039607,1.021931188503551,0.04292106699603926
0.085999914,0.9560335171948733,1.02247736678264,0.04396648280512672
0.08799991199999999,0.9549869569789945,1.023024728047579,0.04501304302100551
0.08999990999999999,0.9539392485897622,1.023573277134119,0.0460607514102378
0.09199990799999999,0.9528903882399066,1.024123018907657,0.04710961176009343
0.09399990599999999,0.9518403721212922,1.024673958263486,0.04815962787870776
0.095999904,0.9507891964047551,1.025226100127035,0.04921080359524488
0.09799990199999999,0.9497368572399409,1.025779449454124,0.05026314276005905
0.09999989999999999,0.94868335075514,1.026334011231211,0.05131664924486001
0.101999898,0.9476286730571211,1.026889790475652,0.05237132694287894
0.103999896,0.9465728202309636,1.027446792235955,0.05342717976903644
0.105999894,0.945515788339888,1.028005021592039,0.05448421166011197
0.107999892,0.9444575734250851,1.0285644836555,0.05554242657491493
0.10999989,0.9433981715055419,1.029125183569875,0.05660182849445805
0.111999888,0.9423375785778683,1.029687126510908,0.05766242142213174
0.113999886,0.9412757906161191,1.030250317686825,0.0587242093838809
0.115999884,0.940212803571617,1.030814762338608,0.05978719642838304
0.117999882,0.9391486133727718,1.031380465740266,0.06085138662722822
0.11999988,0.9380832159248986,1.031947433199123,0.06191678407510137
0.121999878,0.9370166071100341,1.032515670056095,0.06298339288996591
0.123999876,0.9359487827867506,1.033085181685979,0.06405121721324936
0.125999874,0.9348797387899687,1.033655973497741,0.06512026121003134
0.127999872,0.9338094709307676,1.034228050934808,0.0661905290692324
0.12999987,0.9327379749961937,1.034801419475363,0.06726202500380629
0.131999868,0.931665246749067,1.035376084632644,0.06833475325093297
0.133999866,0.930591281927786,1.035952051955247,0.06940871807221405
0.135999864,0.9295160762461293,1.036529327027426,0.07048392375387069
0.137999862,0.928439625393057,1.037107915469408,0.07156037460694298
0.13999986,0.9273619250325086,1.037687822937701,0.07263807496749142
0.141999858,0.926282970803199,1.038269055125407,0.07371702919680101
0.143999856,0.9252027583184131,1.038851617762546,0.07479724168158686
0.145999854,0.9241212831657974,1.039435516616373,0.07587871683420255
0.147999852,0.9230385409071498,1.040020757491707,0.07696145909285024
0.14999985,0.9219545270782069,1.040607346231255,0.07804547292179309
0.151999848,0.9208692371884295,1.041195288715953,0.0791307628115705
0.153999846,0.9197826667207857,1.041784590865296,0.08021733327921432
0.155999844,0.9186948111315313,1.042375258637678,0.08130518886846871
0.157999842,0.9176056658499882,1.04296729803074,0.08239433415001185
0.15999984,0.9165152262783199,1.043560715081716,0.08348477372168006
0.161999838,0.9154234877913063,1.044155515867783,0.08457651220869367
0.163999836,0.9143304457361136,1.04475170650642,0.08566955426388645
0.165999834,0.913236095432063,1.045349293155764,0.08676390456793703
0.167999832,0.9121404321703978,1.045948282014975,0.08785956782960225
0.16999983,0.9110434512140462,1.046548679324607,0.08895654878595383
0.171999828,0.9099451477973823,1.047150491366976,0.09005485220261766
0.173999826,0.9088455171259855,1.047753724466535,0.09115448287401451
0.175999824,0.907744554376395,1.04835838499026,0.09225544562360499
0.177999822,0.906642254695864,1.048964479348029,0.09335774530413599
0.17999982,0.9055386132021097,1.049572013993018,0.09446138679789029
0.181999818,0.9044336249830609,1.050180995422085,0.0955663750169391
0.183999816,0.9033272850966033,1.050791430176177,0.09667271490339668
0.185999814,0.9022195885703214,1.051403324840729,0.09778041142967864
0.187999812,0.9011105304012378,1.052016686046072,0.09888946959876221
0.18999981,0.9000001055555493,1.052631520467843,0.09999989444445068
0.191999808,0.8988883089683611,1.053247834827406,0.1011116910316389
0.193999806,0.8977751355434166,1.053865635892269,0.1022248644565834
0.195999804,0.8966605801528247,1.054484930476516,0.1033394198471753
0.197999802,0.8955446376367847,1.055105725441233,0.1044553623632153
0.1999998,0.8944273028033078,1.05572802769495,0.1055726971966922
0.201999798,0.8933085704279344,1.056351844194077,0.1066914295720656
0.203999796,0.8921884352534503,1.056977181943356,0.1078115647465497
0.205999794,0.8910668919895969,1.057604047996311,0.1089331080104031
0.207999792,0.8899439353127814,1.058232449455705,0.1100560646872186
0.20999979,0.8888195598657807,1.058862393474006,0.1111804401342193
0.211999788,0.8876937602574437,1.059493887253852,0.1123062397425563
0.213999786,0.8865665310623901,1.060126938048525,0.1134334689376099
0.215999784,0.8854378668207047,1.060761553162436,0.1145621331792953
0.217999782,0.8843077620376291,1.061397739951602,0.1156922379623709
0.21999978,0.8831762111832496,1.062035505824145,0.1168237888167504
0.221999778,0.8820432086921819,1.062674858240787,0.1179567913078181
0.223999776,0.880908748963251,1.063315804715349,0.119091251036749
0.225999774,0.8797728263591688,1.063958352815267,0.1202271736408312
0.227999772,0.8786354352062066,1.064602510162102,0.1213645647937934
0.22999977,0.8774965697938654,1.065248284432064,0.1225034302061346
0.231999768,0.8763562243745405,1.065895683356541,0.1236437756254595
0.233999766,0.8752143931631838,1.066544714722631,0.1247856068368162
0.235999764,0.8740710703369606,1.067195386373686,0.1259289296630394
0.237999762,0.8729262500349042,1.067847706209856,0.1270737499650958
0.23999976,0.8717799263575642,1.068501682188647,0.1282200736424358
0.241999758,0.8706320933666528,1.069157322325481,0.1293679066333472
0.243999756,0.8694827450846854,1.069814634694263,0.1305172549153146
0.245999754,0.8683318754946175,1.070473627427956,0.1316681245053825
0.247999752,0.8671794785394775,1.071134308719168,0.1328205214605225
0.24999975,0.8660255481219939,1.071796686820735,0.1339744518780061
0.251999748,0.8648700781042202,1.072460770046324,0.1351299218957798
0.253999746,0.8637130623071531,1.073126566771031,0.1362869376928469
0.255999744,0.8625544945103469,1.073794085432001,0.1374455054896531
0.257999742,0.8613943684515241,1.074463334529039,0.1386056315484759
0.25999974,0.8602326778261797,1.075134322625247,0.1397673221738203
0.261999738,0.8590694162871823,1.075807058347652,0.1409305837128177
0.263999736,0.8579045774443683,1.076481550387852,0.1420954225556317
0.265999734,0.8567381548641335,1.077157807502668,0.1432618451358665
0.267999732,0.8555701420690182,1.077835838514807,0.1444298579309818
0.26999973,0.8544005325372872,1.078515652313525,0.1455994674627128
0.271999728,0.8532293197025054,1.079197257855307,0.1467706802974946
0.273999726,0.8520564969531069,1.079880664164555,0.1479435030468931
0.2759997239999999,0.8508820576319611,1.080565880334278,0.1491179423680389
0.2779997219999999,0.8497059950359301,1.0812529155268,0.1502940049640699
0.27999972,0.8485283024154233,1.08194177897447,0.1514716975845767
0.281999718,0.8473489729739454,1.082632479980385,0.1526510270260546
0.283999716,0.8461679998676386,1.083325027919122,0.1538320001323614
0.285999714,0.8449853762048194,1.084019432237479,0.1550146237951806
0.287999712,0.8438010950455089,1.084715702455224,0.1561989049544911
0.28999971,0.8426151494009587,1.085413848165857,0.1573848505990413
0.291999708,0.8414275322331686,1.086113879037382,0.1585724677668314
0.293999706,0.8402382364543999,1.086815804813084,0.1597617635456001
0.295999704,0.8390472549266818,1.087519635312326,0.1609527450733182
0.297999702,0.8378545804613113,1.088225380431345,0.1621454195386887
0.2999997,0.8366602058183478,1.088933050144065,0.1633397941816522
0.301999698,0.8354641237060991,1.089642654502926,0.1645358762939009
0.303999696,0.8342663267806031,1.09035420363971,0.1657336732193969
0.305999694,0.8330668076451011,1.091067707766393,0.1669331923548989
0.307999692,0.8318655588495054,1.091783177175999,0.1681344411504946
0.30999969,0.8306625728898589,1.092500622243469,0.1693374271101411
0.3119996879999999,0.8294578422077882,1.09322005342654,0.1705421577922118
0.3139996859999999,0.8282513591899503,1.093941481266639,0.1717486408100497
0.3159996839999999,0.8270431161674705,1.094664916389787,0.1729568838325295
0.317999682,0.8258331054153739,1.095390369507515,0.1741668945846261
0.31999968,0.8246213191520093,1.096117851417793,0.1753786808479907
0.321999678,0.8234077495384653,1.096847373005974,0.1765922504615347
0.323999676,0.8221923886779785,1.097578945245745,0.1778076113220215
0.325999674,0.8209752286153341,1.098312579200101,0.1790247713846659
0.327999672,0.8197562613362585,1.09904828602232,0.1802437386637415
0.32999967,0.8185354787668034,1.099786076956966,0.1814645212331966
0.331999668,0.8173128727727222,1.10052596334089,0.1826871272272778
0.333999666,0.8160884351588374,1.101267956604259,0.1839115648411626
0.335999664,0.8148621576683998,1.102012068271593,0.1851378423316002
0.337999662,0.8136340319824387,1.102758309962815,0.1863659680175613
0.33999966,0.8124040497191038,1.103506693394318,0.1875959502808962
0.341999658,0.8111722024329976,1.104257230380052,0.1888277975670024
0.343999656,0.8099384816144989,1.105009932832614,0.1900615183855011
0.345999654,0.808702878689077,1.105764812764368,0.191297121310923
0.3479996519999999,0.8074653850165963,1.106521882288571,0.1925346149834037
0.3499996499999999,0.8062259918906113,1.107281153620518,0.1937740081093887
0.3519996479999999,0.8049846905376524,1.108042639078705,0.1950153094623476
0.3539996459999999,0.8037414721165009,1.108806351086007,0.1962585278834991
0.3559996439999999,0.8024963277174545,1.109572302170873,0.1975036722825455
0.357999642,0.801249248361582,1.110340504968539,0.198750751638418
0.35999964,0.8000002249999684,1.111110972222259,0.1999997750000316
0.361999638,0.7987492485129486,1.111883716784554,0.2012507514870514
0.363999636,0.7974963097093303,1.112658751618475,0.2025036902906697
0.365999634,0.7962413993256066,1.113436089798896,0.2037586006743934
0.367999632,0.7949845080251564,1.114215744513807,0.2050154919748436
