panel,route,series,x,y,rawValue,auxiliary,source,pointer,note
A,analytic,p = 1,8.0,12.317766166719341,12.317766166719341,1.0,research/r072l_report-source.md,"equation (0.9), sample 0","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,8.0,6.158883083359671,6.158883083359671,0.3535533905932738,research/r072l_report-source.md,"equation (0.9), sample 0","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,8.41067869253554,12.94283114704344,12.94283114704344,1.0,research/r072l_report-source.md,"equation (0.9), sample 1","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,8.41067869253554,6.3643238587117015,6.3643238587117015,0.34481367314239814,research/r072l_report-source.md,"equation (0.9), sample 1","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,8.84243950863392,13.596135130904639,13.596135130904639,1.0,research/r072l_report-source.md,"equation (0.9), sample 2","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,8.84243950863392,6.574934638524734,6.574934638524734,0.3362899984820979,research/r072l_report-source.md,"equation (0.9), sample 2","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,9.296364695662716,14.278874911262985,14.278874911262985,1.0,research/r072l_report-source.md,"equation (0.9), sample 3","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,9.296364695662716,6.790831243588206,6.790831243588206,0.32797702610936225,research/r072l_report-source.md,"equation (0.9), sample 3","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,9.773592057981256,14.992295988733938,14.992295988733938,1.0,research/r072l_report-source.md,"equation (0.9), sample 4","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,9.773592057981256,7.012131928641438,7.012131928641438,0.31986954753656643,research/r072l_report-source.md,"equation (0.9), sample 4","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,10.275317808949689,15.737694499199849,15.737694499199849,1.0,research/r072l_report-source.md,"equation (0.9), sample 5","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,10.275317808949689,7.238957431491247,7.238957431491247,0.3119624830280973,research/r072l_report-source.md,"equation (0.9), sample 5","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,10.802799569345517,16.516419216158564,16.516419216158564,1.0,research/r072l_report-source.md,"equation (0.9), sample 6","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,10.802799569345517,7.471431023093405,7.471431023093405,0.3042508784176478,research/r072l_report-source.md,"equation (0.9), sample 6","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,11.357359519703307,17.32987363066167,17.32987363066167,1.0,research/r072l_report-source.md,"equation (0.9), sample 7","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,11.357359519703307,7.709678558616442,7.709678558616442,0.2967299020041874,research/r072l_report-source.md,"equation (0.9), sample 7","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,11.940387714479286,18.179518111802675,18.179518111802675,1.0,research/r072l_report-source.md,"equation (0.9), sample 8","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,11.940387714479286,7.953828529506714,7.953828529506714,0.28939484152466294,research/r072l_report-source.md,"equation (0.9), sample 8","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,12.55334556634801,19.06687215082678,19.06687215082678,1.0,research/r072l_report-source.md,"equation (0.9), sample 9","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,12.55334556634801,8.204012116573939,8.204012116573939,0.28224110120153284,research/r072l_report-source.md,"equation (0.9), sample 9","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,13.19776950936484,19.993516692049695,19.993516692049695,1.0,research/r072l_report-source.md,"equation (0.9), sample 10","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,13.19776950936484,8.46036324411681,8.46036324411681,0.2752641988632858,research/r072l_report-source.md,"equation (0.9), sample 10","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,13.875274850176261,20.961096553893103,20.961096553893103,1.0,research/r072l_report-source.md,"equation (0.9), sample 11","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,13.875274850176261,8.723018635108689,8.723018635108689,0.268459763136139,research/r072l_report-source.md,"equation (0.9), sample 11","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,14.587559816931469,21.97132294346857,21.97132294346857,1.0,research/r072l_report-source.md,"equation (0.9), sample 12","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,14.587559816931469,8.992117867463671,8.992117867463671,0.2618235307051567,research/r072l_report-source.md,"equation (0.9), sample 12","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,15.336409816044146,23.025976068271277,23.025976068271277,1.0,research/r072l_report-source.md,"equation (0.9), sample 13","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,15.336409816044146,9.267803431403797,9.267803431403797,0.25535134364307266,research/r072l_report-source.md,"equation (0.9), sample 13","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,16.123701907474427,24.12690784867853,24.12690784867853,1.0,research/r072l_report-source.md,"equation (0.9), sample 14","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,16.123701907474427,9.550220787948552,9.550220787948552,0.24903914680514377,research/r072l_report-source.md,"equation (0.9), sample 14","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,16.951409509748718,25.276044735087257,25.276044735087257,1.0,research/r072l_report-source.md,"equation (0.9), sample 15","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,16.951409509748718,9.839518428548105,9.839518428548105,0.24288298528840152,research/r072l_report-source.md,"equation (0.9), sample 15","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,17.821607346510987,26.475390633668667,26.475390633668667,1.0,research/r072l_report-source.md,"equation (0.9), sample 16","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,17.821607346510987,10.135847935882332,10.135847935882332,0.23687900195370967,research/r072l_report-source.md,"equation (0.9), sample 16","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = 1,18.736476647004352,27.7270299448677,27.7270299448677,1.0,research/r072l_report-source.md,"equation (0.9), sample 17","analytic window upper edge; equality gives boundedness, little-o gives decay"
A,analytic,p = R^-1/2,18.736476647004352,10.43936404584784,10.43936404584784,0.23102343500907685,research/r072l_report-source.md,"equation (0.9), sample 17","analytic window upper edge; equality gives boundedness, little-o gives decay"
